train_clean_loss,train_clean_acc,train_adv_loss,train_adv_acc,epoch,lr,test_clean_acc,test_adv_acc,test_adversarial_acc
0.36171944956390223,0.9026705245582425,1.2567528802521375,0.501504516114994,40,0.3690381409566906,0.8316980689764023,,
0.3588015297237708,0.903328209507222,1.2524746802388405,0.5018467075970708,41,0.36729415842593494,0.8342141538858414,,
0.34893254418762365,0.906733580998012,1.2445912726071415,0.5055814859818439,42,0.3655067548944223,0.8437155336141586,,
0.33788525206702097,0.9101344407821188,1.2338403390378367,0.5075331062686687,43,0.3636763942828415,0.8195255070924758,,
0.3335280655598154,0.9116190258337526,1.2276053939546858,0.5077786567259808,44,0.361803551661394,0.8236443012952804,,
0.3320912569761276,0.9127625482422965,1.226965077069341,0.5098419603036375,45,0.35988871312648957,0.8274586409330368,,
0.31954782258491127,0.9153774940237707,1.2105938999020323,0.5154663129728667,46,0.3579323756745794,0.8287109375,,
0.31573961401472284,0.9174392928882521,1.2129608100774336,0.511329177691012,47,0.3559350470731612,0.8261431515216827,,
0.3121250372151939,0.9172997839596807,1.2067465125298014,0.5160826347312149,48,0.35389724572898795,0.8363798260688782,,
0.2913271161366482,0.9236713185602304,1.1843270841909914,0.5222605114080467,49,0.35181950055351496,0.8096162676811218,,
0.3010956657176115,0.9214500809202388,1.1951203540879853,0.5204085391394946,50,0.3497023508256217,0.8357421875,,0.40417624115943906
0.29222818722530286,0.9264073481365126,1.1844441866388127,0.5224030285465474,51,0.34754634605164114,0.8350413590669632,,
0.2842094770499638,0.9266472580481548,1.1741422390451237,0.5261039630490907,52,0.34535204582273576,0.8343864887952804,,
0.2833336780265886,0.927943075189785,1.1786672606760142,0.5251093506813049,53,0.34312001966965566,0.82880859375,,
0.2751984650991401,0.9296055241506926,1.16124469650035,0.5305159803555937,54,0.3408508469149166,0.8369255512952805,,
0.27340477948286096,0.931053634808988,1.168974715836194,0.5271275298936027,55,0.33854511652243713,0.8259363502264023,,
0.2630876351375969,0.9336046552171513,1.1548207317079817,0.5327270651350215,56,0.3362034269446724,0.8084846049547195,,
0.26227521622667505,0.9328540892017131,1.1515704612342679,0.5336814413265306,57,0.3338263859672866,0.8357134640216828,,
0.24781598150730133,0.9383163719761128,1.135448086018465,0.5345974625373373,58,0.33141461055140137,0.8191923260688782,,
0.2506994754076004,0.9385889975392089,1.1356079797355496,0.5381069961859255,59,0.32896872667346394,0.8376436114311219,,
0.2366751122231386,0.9428788022119172,1.1216748928537175,0.5419669929815798,60,0.326489369162775,0.83876953125,,
0.2405958957209879,0.9414709283381092,1.1238743650669953,0.540694115113239,61,0.32397718153671834,0.8278033077716828,,
0.24696300193971518,0.9399355783754465,1.1315398094605427,0.539787871497018,62,0.321432815833736,0.8210822612047195,,
0.23249308004671213,0.9441076845538859,1.11476889556768,0.5444619844154436,63,0.318856932444092,0.8252412676811218,,
0.2260359896689045,0.9456787583779316,1.1091685100477569,0.5461406038731945,64,0.3162501999384676,0.8214671403169632,,
0.22335491466278934,0.9467233833001585,1.095966172461607,0.5504334179722533,65,0.3136132948944338,0.8261431515216827,,
0.21679806648468486,0.9475852542993973,1.0911108109415795,0.5516728284407635,66,0.31094690172084577,0.842015165090561,,
0.220461727405081,0.9464552706601669,1.1033503741634136,0.5491225609973985,67,0.30825171248020433,0.8144703596830368,,
0.20501317479172532,0.9514881202152797,1.0729706518504085,0.5570817139683938,68,0.3055284267090313,0.8480009198188782,,
0.20815247206055387,0.9517547293585173,1.0826958649012508,0.5559667701623878,69,0.30277775123630435,0.8496438413858414,,
0.19726481881676888,0.9529132928167071,1.0622599830432815,0.5605269451530612,70,0.3000004,0.8438878685235978,,
0.1932712651941241,0.9566555911180924,1.0629344850170368,0.5606059127924393,71,0.2971970938617906,0.83857421875,,
0.20269871518319968,0.9537285359538331,1.0750870716815093,0.5588581026816855,72,0.29436856041994486,0.8161247700452805,,
0.19095456356904944,0.956367548631162,1.0581785914849262,0.5612049358231681,73,0.29151553382047957,0.8308708637952804,,
0.18900041221355907,0.9565901610316062,1.0577872298201736,0.5630226889435126,74,0.2886387545666118,0.8396484375,,
0.18633170653970874,0.9567353105058476,1.048357182619523,0.5656410188091044,75,0.28573896932656173,0.8398322612047195,,0.4461109831929207
0.18784535387340856,0.9572403260639736,1.0502335258892603,0.5666653380102041,76,0.2828169307397544,0.83095703125,,
0.17338196112185109,0.961138303182563,1.0295339117244797,0.5732034566451092,77,0.27987339722147225,0.8351332724094391,,
0.17546947908644772,0.9608374748911176,1.027466205918059,0.5729579049713758,78,0.2769091327660086,0.8406135112047195,,
0.16735990695199188,0.962881976244401,1.0218338054053637,0.5759898740418103,79,0.27392490674837244,0.83837890625,,
0.17275490626996878,0.9617534961019244,1.0253687245505196,0.5743988703708259,80,0.2709214937245975,0.8372185200452804,,
0.1622042683314304,0.9642597680189171,1.014658778297658,0.575656707189521,81,0.2678996732307061,0.8258386939764023,,
0.16033827467840545,0.9645278806589088,1.0133909583091736,0.5797562392390504,82,0.26486022958038047,0.8410788148641586,,
0.15431799177004366,0.9654739851854286,0.9971115722948191,0.5813825896808079,83,0.261803951661394,0.8434455424547196,,
0.14077894161550367,0.9691391964347995,0.9828091227278417,0.5860969387755102,84,0.25873163273085553,0.8304342836141586,,
0.15046079715295713,0.9666844411772124,0.9967039470769921,0.5861725223307707,85,0.25564407020931945,0.8347024351358414,,
0.14712588732339899,0.9686383179255894,0.9891318691020109,0.5861356708468223,86,0.25254206547381486,0.835230928659439,,
0.14761476112263544,0.9691091131190864,0.9891178741747019,0.5849898919767264,87,0.24942642364984852,0.8429227948188782,,
0.13906976291719747,0.970353036510701,0.9715710987850111,0.5898208119431321,88,0.2462979534024343,0.8272518396377564,,
0.14505041725173287,0.9694197177886963,0.971475861510452,0.5911564875622185,89,0.24315746672620384,0.82900390625,,
0.12807809804775278,0.9735801682180288,0.9515991709670242,0.5955433103503013,90,0.2400057787346539,0.8348862588405609,,
0.12632793172889825,0.9729382760670721,0.9573486495991143,0.6010698943722005,91,0.23684370744858302,0.8307789534330368,,
0.12751291251304198,0.9737546480431849,0.9517884278783992,0.5977607880319867,92,0.2336720735837746,0.8247931987047196,,
0.12926168770206217,0.9745755317259808,0.9548272271545566,0.5979307561504598,93,0.2304917003379799,0.8286477476358414,,
0.12380028668106818,0.9747270747106902,0.938155570808722,0.6033298640835042,94,0.2273034131772568,0.8274873614311218,,
0.11425162806194655,0.9765068475080996,0.9294730741150525,0.6051363348960876,95,0.22410803962172038,0.8266946226358414,,
0.12550590795521832,0.9752042621982341,0.9385338620263703,0.604013495299281,96,0.2209064090307601,0.8374138325452805,,
0.11865073016711644,0.9775195085272497,0.925932908544735,0.6070345591525642,97,0.21769935238777896,0.8331514239311218,,
0.11280015658359138,0.9778067992658032,0.9168641287453321,0.6107937790909592,98,0.21448770208451237,0.8333639711141586,,
0.10762360220660969,0.9793056748351272,0.9042606353759766,0.614406346058359,99,0.21127229170498033,0.8345415890216827,,
0.10442765756529204,0.979944181685545,0.8986175814453436,0.616053755186042,100,0.20805395580913097,0.8417049646377563,,0.4832835480570793
0.1020276456767199,0.9812712085490324,0.8978029781458329,0.6185182880382148,101,0.20483352971623028,0.8391027122735977,,
0.10260238011880797,0.9806725613924921,0.8974436776978629,0.6160909825441788,102,0.20161184928805506,0.8236270695924759,,
0.09803127079289786,0.9813268622573541,0.8805068390710014,0.6223474497697792,103,0.19838975071194498,0.8306870400905609,,
0.10207367080206774,0.9813200928726975,0.8920362360623418,0.6228438165723061,104,0.19516807028376978,0.839573758840561,,
0.09088108741811343,0.9828058067633181,0.8621468057437819,0.6277954432429099,105,0.19194764419086913,0.8324333637952804,,
0.08831158075101521,0.9834668757964153,0.8514878153800964,0.6318145041563072,106,0.18872930829501966,0.8356387883424758,,
0.08741194975315308,0.984325363927958,0.849645904132298,0.631540373880036,107,0.18551389791548767,0.8324850648641586,,
0.08104126254210667,0.9853053105120756,0.8408238790473159,0.6374083976356351,108,0.18230224761222108,0.839137178659439,,
0.07898243524286212,0.9859039576686158,0.8345983125725571,0.6387624996049064,109,0.17909519096923995,0.8379021137952805,,
0.07461503132873652,0.986453720501491,0.8269638820570342,0.6433621584152689,110,0.17589356037827963,0.8262810200452805,,
0.07538982480764389,0.9865616426175955,0.8236000294588051,0.6449964058642484,111,0.17269818682274327,0.8286477476358414,,
0.07467554395600241,0.9873264979343025,0.822114242582905,0.6444173114640372,112,0.16950989966202012,0.8276137411594391,,
0.07826168287773522,0.9873904233076134,0.8196982011503103,0.6451878073264141,113,0.16632952641622537,0.8066923260688782,,
0.07260696536728314,0.9876461272336998,0.8046163150242397,0.6477346906856615,114,0.163157892551417,0.8340418189764023,,
0.07287235588443522,0.9877991737151632,0.8053815389166072,0.6528220663265306,115,0.15999582126534617,0.8317153036594391,,
0.05933174027168021,0.9903565864173733,0.7835893034934998,0.6563082860440624,116,0.1568441332737962,0.8187040448188782,,
0.06930624944519023,0.9896748357889603,0.8039323188820664,0.6560108418367347,117,0.1537036465975658,0.7846105247735977,,
0.07822575055214824,0.9871238153807971,0.82023202156534,0.6434926414976314,118,0.15057517635015147,0.8354147523641586,,
0.05855309712339421,0.9901241976387647,0.7699921277104592,0.6663096839067887,119,0.14745953452618518,0.8235581338405609,,
0.053861322983795284,0.9920705532541081,0.7497898960600093,0.6715079898736915,120,0.14435752979068062,0.8332605689764023,,
0.0505939641093113,0.992460877311473,0.7453239949382081,0.6751457513595114,121,0.1412699672691445,0.8071863502264023,,
0.057119012183072616,0.9912808805095906,0.7469704686378946,0.6747836300304958,122,0.13819764833860604,0.8322265625,,
0.05169138821716211,0.9917956724458811,0.7443034186655161,0.6764227650603469,123,0.13514137041961954,0.821875,,
0.06024164683660682,0.9906905050180397,0.7558476353178218,0.6707660738302736,124,0.1321019267692939,0.8227022051811218,,
0.04729612878694826,0.9927207182864753,0.7141013437387894,0.6850095208810301,125,0.1290801062754025,0.8323357075452804,,0.5209501385688782
0.043899182078181484,0.9934938452681716,0.7068265348064656,0.6932582222685522,126,0.1260766932516276,0.8227309286594391,,
0.04300401317982041,0.9940161583374958,0.6855779448334052,0.6973882122915618,127,0.12309246723399146,0.8188821226358414,,
0.03751118967727739,0.9946621851045259,0.6801131258205492,0.6988295535652005,128,0.12012820277852779,0.8024701297283172,,
0.041768070272341064,0.9943391717210108,0.6843574326865527,0.6968768056558103,129,0.11718466926024568,0.8323127299547195,,
0.038927692159706234,0.9947576985067251,0.6823238073563089,0.7037661391861585,130,0.11426263067343827,0.8111385583877564,,
0.05002526566386223,0.9940443598494237,0.7080784841459624,0.6884502403590144,131,0.11136284543338824,0.8354032635688782,,
0.0436073043288625,0.994497858748144,0.6780826619693211,0.7016208609756158,132,0.10848606617952049,0.825,,
0.03192081564695251,0.9962524370271333,0.6358470357194239,0.716313294001988,133,0.10563303958005518,0.8324103862047195,,
0.034466465592992546,0.9957259881253145,0.6330689800028898,0.7200484482609496,134,0.10280450613820939,0.8218118101358414,,
0.03625541522490735,0.9956944013128475,0.6317505410739354,0.7176903340281272,135,0.10000120000000005,0.83486328125,,
0.027679402077076386,0.9971974127146662,0.612204451950229,0.7285227702588452,136,0.09722384876369568,0.8147690713405609,,
0.031141314579516043,0.9966111742720312,0.6125952151356912,0.7253490357982869,137,0.09447317329096873,0.8231043189764022,,
0.031856653717707614,0.9971616888532833,0.6124059630900013,0.7252350972623242,138,0.0917498875197957,0.8263384640216828,,
0.02875271903312936,0.9969266677389339,0.5924569368362427,0.7353489301642593,139,0.08905469827915426,0.8259823083877563,,
0.026256313053320865,0.9973327845943217,0.5793423835112124,0.7393040644879244,140,0.08638830510556626,0.8278262883424758,,
0.025385684580827246,0.9976997947206303,0.5699040609963086,0.7441714600640901,141,0.0837514000615325,0.8220128685235977,,
0.025124301145575484,0.9978633705450564,0.5619589722886378,0.7458715134737443,142,0.08114466755590803,0.8284294575452804,,
0.028406634185539216,0.9977396544145078,0.5665467874127992,0.7467085670451729,143,0.07856878416626403,0.8247414976358414,,
0.023246898752998332,0.9978475765306123,0.5361619044323357,0.754864763240425,144,0.07602441846328171,0.8217601090669632,,
0.01768581951227115,0.9985285754106483,0.5215640518130088,0.7653001060291212,145,0.07351223083722505,0.8167279422283172,,
0.02354637981981647,0.998257830434916,0.5216404667922429,0.7623606421509568,146,0.07103287332653613,0.8203642010688782,,
0.019100954661107793,0.9988440688775511,0.5028560216329536,0.7703134028279052,147,0.06858698944859873,0.8217601090669632,,
0.01756054757885179,0.9986564273736915,0.48934917486443813,0.7766458294829544,148,0.06617521403271352,0.8245289534330368,,
0.022123032591628785,0.9988000733511788,0.4904773916516985,0.7735033059606746,149,0.06379817305532759,0.8238913148641587,,
0.014584750013083828,0.9990151646185894,0.45894688611127893,0.7899788970849952,150,0.06145648347756293,0.8126263797283173,,0.4951171875
0.015807502627448768,0.9988000733511788,0.45886480200047397,0.7911739361529447,151,0.059150753085083434,0.8179400265216827,,
0.014527454326043323,0.9991031568877551,0.4562511085247507,0.7915890788545414,152,0.0568815803303444,0.8246955424547195,,
0.015044137464874253,0.9990632971938775,0.44067054986953735,0.7994869387879664,153,0.05464955417726432,0.8258157163858414,,
0.011101194866457763,0.9993332904212329,0.4197127928539198,0.8100407318193086,154,0.052455253948358926,0.81630859375,,
0.01345926703771158,0.999382174744898,0.415212049776194,0.8096793622386699,155,0.0502992491743783,0.8245921403169632,,
0.011619787140540322,0.9994220344387755,0.3973999783700826,0.818368023755599,156,0.048182099446485036,0.8183363974094391,,
0.010922967228202187,0.9994419642857143,0.39126311759559473,0.8211645946210745,157,0.046104354271012074,0.8217141538858413,,
0.00938452493247329,0.9995532704859363,0.37935021762945215,0.825162973939156,158,0.044066552926838795,0.8213350176811218,,
0.008941403818221725,0.9997010522959183,0.3650174110519643,0.8309351084183674,159,0.04206922432542063,0.8147403508424759,,
0.009374037375483585,0.9996611926020408,0.36207479177689067,0.8358051363302736,160,0.040112886873510535,0.8244600176811219,,
0.008414076403619684,0.9998007015306123,0.3438042937492838,0.8439116952370624,161,0.03819804833860603,0.8208697140216827,,
0.007248748740067287,0.9998804209183674,0.32536351498292415,0.8498143140150576,162,0.03632520571715854,0.8194910377264023,,
0.0068073684102570526,0.9997168463103625,0.3103179293019431,0.8561798321957491,163,0.03449484510557774,0.8172679215669632,,
0.006197534463539415,0.9998206313775511,0.304688642827832,0.8609032059202388,164,0.03270744157406506,0.8141888797283172,,
0.0069865925921773426,0.9998604910714286,0.2959203148374752,0.8658458079610553,165,0.030963459043309518,0.8194910377264023,,
0.006265014181939923,0.99975670600424,0.27755395733580296,0.874068561865359,166,0.029263350164076756,0.8240119487047195,,
0.005631163393204309,0.9999202806122449,0.27189232104895067,0.8768707732765042,167,0.027607556199723653,0.8206973820924759,,
0.005326875490231478,0.9999003507653061,0.26486604706365235,0.8803137492160408,168,0.025996506911668604,0.8230526208877563,,
0.004598404922313532,0.9999202806122449,0.24666273654723653,0.8887049665256422,169,0.02443062044784642,0.8212373614311218,,
0.00461742972803055,0.9998206313775511,0.2339753569388876,0.8950016693193086,170,0.022910303234178565,0.8191865801811218,,
0.0041144665910349204,0.9999800701530612,0.2211429665283281,0.9001454504168763,171,0.021435949869084783,0.8218232989311218,,
0.003458117757334697,0.9999601403061225,0.20672861501878623,0.9080241322517395,172,0.02000794302106541,0.8195886939764023,,
0.003981774406773704,0.9999601403061225,0.20408163721464118,0.9105311571335306,173,0.018626653329379603,0.8212143838405609,,
0.0035854833039017965,0.9999800701530612,0.1951783527525104,0.9134574605494129,174,0.017292439307845922,0.82080078125,,
0.0030900882747100324,0.9999601403061225,0.1831824180422997,0.9200734167682881,175,0.016005647251790083,0.8236787676811218,,0.5088292747735977
0.0028183222985921465,0.9999800701530612,0.16923447470275724,0.9258504412612136,176,0.014766611148163897,0.8229377299547196,,
0.0032354836561241927,0.9999800701530612,0.1654485971951971,0.9284601223712065,177,0.013575652588858922,0.8208812028169632,,
0.002497092464330549,1.0,0.15222977405908156,0.934067178745659,178,0.012433080687237485,0.825901883840561,,
0.0022602425911938963,1.0,0.14313193380224462,0.93800651905488,179,0.011339191997901975,0.8243393838405609,,
0.0019923718788718084,1.0,0.13516644631721536,0.9425697022554825,180,0.010294270439724461,0.8233743101358414,,
0.0018993301093768403,1.0,0.1242681756919744,0.9462642450721896,181,0.00929858722215511,0.8243508726358414,,
0.0017572794185609234,1.0,0.11879845769429694,0.9492386798469388,182,0.008352400774830042,0.8227653950452805,,
0.0016755227341639753,0.9999800701530612,0.11170218200707922,0.9541354057740192,183,0.007455956680495874,0.8248161762952805,,
0.0016218154139968815,1.0,0.10671579533693742,0.9562761722778788,184,0.006609487611268585,0.8217141538858413,,
0.0014866217305617674,1.0,0.09822044871291336,0.9597048576997251,185,0.005813213268243539,0.8229951739311219,,
0.001354329710902304,1.0,0.09463037976196834,0.9611947086392617,186,0.005067340324472096,0.8229836851358414,,
0.0013900220783769476,1.0,0.09053226666791099,0.9628345966339111,187,0.0043720623713194495,0.8240693926811218,,
0.0013077102235651442,1.0,0.08783272532175998,0.9632880943162101,188,0.003727559868218225,0.8255514711141586,,
0.0012995621536345202,1.0,0.08302826008626393,0.9667848421602833,189,0.0031340000958299504,0.8266084551811218,,
0.0012485500287302599,1.0,0.08217528910965335,0.9664452830139472,190,0.0025915371126275415,0.8231789976358413,,
0.0012083093395779784,1.0,0.07707062599306204,0.9691963536398751,191,0.0021003117149093367,0.8254250913858414,,
0.0011735940779730373,1.0,0.07448081885065351,0.9696912157292269,192,0.001660451400255451,0.8248161762952805,,
0.001137832919734397,1.0,0.07475922773687207,0.9699104440455534,193,0.0012720703344357368,0.8242761939764023,,
0.0011134629449046844,1.0,0.07033663866471271,0.9723644475547635,194,0.0009352693217780486,0.8253159463405609,,
0.0010874512918977713,1.0,0.07084910754038364,0.9719068128235486,195,0.0006501357790045215,0.8246668189764023,,
0.001093014736175157,1.0,0.06893538820500276,0.9733135590747911,196,0.0004167437125424782,0.8252412676811218,,
0.0010677784329698402,1.0,0.0683441451009439,0.9729811439708788,197,0.00023515369931613754,0.8249482989311219,,
0.001067578294837125,1.0,0.06894046965302253,0.9732312073512953,198,0.00010541287102387625,0.8254365801811219,,
0.0010578428366582614,1.0,0.06568608501431894,0.9742611670980648,199,2.75549019050417e-05,0.8253389239311218,,
0.001058587964804729,1.0,0.06905838292168111,0.9727464987307178,200,1.6e-06,0.8250459551811218,,0.50380859375
